Track ID,Track Name,Artists,genres,duration_ms,explicit,popularity,Album,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2UKvxuMTM7JwprZrnpxgY1,Kiss It Off Me,Cigarettes After Sex,,269933,False,66,Cry,2019-10-25,0.522,0.299,4,-12.471,1,0.0261,0.756,0.473,0.11,0.224,80.273
4SjEdGI6Otmo5DRxAXKS9o,Hentai,Cigarettes After Sex,,285146,False,60,Cry,2019-10-25,0.451,0.228,5,-12.427,0,0.0284,0.702,0.447,0.108,0.155,125.972
6TWcSqCntZhH5vyc35kkob,John Wayne,Cigarettes After Sex,,258483,False,70,Cigarettes After Sex,2017-06-09,0.453,0.465,3,-8.392,1,0.0287,0.351,0.883,0.0985,0.178,123.84
2yyQmFCUPenLlfpfUxBnAd,Truly,Cigarettes After Sex,,244110,False,62,Cigarettes After Sex,2017-06-09,0.449,0.383,4,-9.808,1,0.0281,0.142,0.554,0.0844,0.303,96.671
1lusH0zFDRV1ThaFYsUgfi,Affection,Cigarettes After Sex,,311000,False,65,Affection,2015-01-01,0.414,0.413,7,-11.249,1,0.0246,0.502,0.909,0.105,0.275,89.842
2hIsd0F6ZGfHCC1xa7vSad,Each Time You Fall in Love,Cigarettes After Sex,,290630,False,66,Cigarettes After Sex,2017-06-09,0.379,0.535,10,-8.845,1,0.0277,0.466,0.506,0.131,0.297,75.941
6ZARmHRi44AvJyUekngdAa,Paris,New West,,175653,False,0,Paris,2020-05-15,0.453,0.228,11,-12.884,1,0.0477,0.938,2.44e-05,0.144,0.17,136.664
3SktMqZmo3M9zbB7oKMIF7,Gravity,John Mayer,,245826,False,71,Continuum,2006-09-11,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799
1YwbObIsxLhBTjSI5lwJz6,Just The Way You Are,James Smith,,156870,False,0,Little Love - EP,2018-06-01,0.525,0.218,2,-12.727,1,0.0483,0.906,0.000563,0.11,0.251,130.309
4aINyqdBW5DHx8NrkZRnjr,Like Someone In Love,Bruno Major,,143888,False,51,A Song For Every Moon,2017-08-31,0.549,0.461,10,-7.818,1,0.0604,0.658,5.6e-06,0.11,0.374,70.497
6rn05wjqqgF86cDdPRAGaa,To Let A Good Thing Die,Bruno Major,,135013,False,56,To Let A Good Thing Die,2020-06-05,0.552,0.109,10,-18.857,1,0.102,0.934,1.35e-05,0.13,0.389,64.303
5EcGSkkNBMAWOePvLgKde1,i <3 u,boy pablo,,255000,False,58,Wachito Rico,2020-10-23,0.68,0.263,9,-13.079,1,0.0416,0.759,0.536,0.108,0.232,86.978
0QJE4JjS8oXrWIeLZXIroX,stars,Arash Buana,,274318,False,49,stars,2021-02-28,0.56,0.183,1,-14.338,1,0.03,0.967,0.208,0.108,0.213,93.489
3HAsf0o0TJY9WL4zKCzE3u,free love - dream edit,HONNE,,249944,False,45,nswy: dream edits,2020-11-12,0.67,0.22,8,-10.214,1,0.0422,0.939,7.61e-05,0.111,0.139,119.604
6PGaHXbIW1oFf1ER258tLi,She Chose Me,Bruno Major,,139960,False,55,To Let A Good Thing Die,2020-06-05,0.477,0.167,5,-16.664,1,0.228,0.881,0.00157,0.268,0.329,85.516
7KhzNtBj6hmB08fyJCIRb3,Changes,Hayd,,214814,False,59,Changes - EP,2021-09-17,0.624,0.115,6,-17.139,1,0.0446,0.941,3.47e-05,0.11,0.287,120.198
5DWf4L3ZK5PILo7t2Ruw9G,I Wanna See You Smile,Aquilo,,199152,False,34,A Safe Place To Be,2021-10-15,0.383,0.151,0,-12.259,1,0.0288,0.867,0.000313,0.275,0.112,92.326
19pChrR4hwdINqoOFUo2Hj,Keep Your Head Up Princess,Anson Seabra,,198220,False,53,Keep Your Head Up Princess,2021-10-12,0.689,0.143,6,-17.374,1,0.264,0.97,0.0,0.109,0.528,85.398
3pFd9A26HBn5e1qXjHqdTC,Labradors,"Hailaker,Lowswimmer,Jemima Coulter",,167908,False,54,Holding,2020-04-24,0.601,0.127,5,-15.893,1,0.0384,0.978,0.685,0.116,0.156,106.437
4Xu2vrU3xIsRC1WJRuCcty,Summer Wine,Augustine,,135176,False,34,Weeks Above The Earth,2021-10-29,0.346,0.15,0,-13.431,1,0.0367,0.958,1.89e-05,0.127,0.187,159.624
4du1sHf5pUhdEEwqtmOAi2,Wait for You,Ocie Elliott,,193935,False,57,Wait for You,2021-07-16,0.652,0.243,1,-11.868,1,0.034,0.946,0.034,0.11,0.193,136.007
7tvURb3EutC5eHJQ1QoNTq,"Morning Crawls Towards You, And I - Live",Good Luck Finding Iris,,184272,False,26,"Morning Crawls Towards You, And I (Live)",2017-02-05,0.526,0.225,9,-17.221,1,0.0351,0.928,1.11e-05,0.147,0.293,126.677
2Vlcq7fPH4rGbKwTOqnDMO,"Vuelie - From ""Frozen""/Score","Christophe Beck,Frode Fjellheim,Cantus",,95986,False,37,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.28,0.145,2,-14.682,1,0.0369,0.975,0.281,0.085,0.197,126.451
6WCv9vqw79lm9LyVy8nAgX,"Frozen Heart - From ""Frozen""/Soundtrack Version",Cast - Frozen,,105293,False,36,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.538,0.48,2,-8.716,0,0.0997,0.545,0.0,0.086,0.191,95.914
1P8lCkvGJKZaucVzgSwGHW,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version","Kristen Bell,Agatha Lee Monn,Katie Lopez",,206506,False,40,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.352,0.121,3,-15.551,1,0.047,0.85,0.000178,0.257,0.166,148.56
2HF0C3YqOsUqrYkWxzIya8,"For the First Time in Forever - From ""Frozen""/Soundtrack Version","Kristen Bell,Idina Menzel",,225080,False,41,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.354,0.411,0,-6.018,1,0.0344,0.815,0.0,0.106,0.43,90.813
6PaWUdDnQsYV5bPPPOmeyr,"Love Is an Open Door - From ""Frozen""/Soundtrack Version","Kristen Bell,Santino Fontana",,124733,False,42,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.737,0.636,6,-6.308,0,0.0737,0.262,0.0,0.319,0.537,100.033
2zV3AmIgnDoWIW5zWC2p3B,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,,223840,False,44,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.543,0.485,8,-6.79,1,0.0305,0.555,0.0,0.12,0.372,136.961
5FfqO62a2GNy3rkELx6cGw,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Jonathan Groff,,50960,False,33,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.619,0.233,2,-14.183,1,0.159,0.803,0.0,0.114,0.403,129.435
69j19wDqFrDybK63m7FhCM,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,,110986,False,34,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.5,0.34,7,-9.537,1,0.169,0.534,0.0,0.59,0.703,77.116
1I7clnhRKZHNOUTNFxghW1,"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version","Kristen Bell,Idina Menzel",,149640,False,36,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.408,0.339,9,-9.321,1,0.0379,0.806,0.0,0.3,0.392,95.143
0HsoTeP5Na7msl2ZjWqUkC,"Fixer Upper - From ""Frozen""/Soundtrack Version","Maia Wilson,Cast - Frozen",,182106,False,33,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.63,0.53,9,-6.123,1,0.126,0.447,0.0,0.0967,0.708,103.337
6WCg52lbOg6xVCoM0Jf9j9,"Let It Go - From ""Frozen / Single Version",Demi Lovato,,224386,False,32,Frozen - Original Motion Picture Soundtrack/Deluxe Edition,2013-01-01,0.507,0.624,7,-6.513,1,0.0374,0.0235,0.0,0.5,0.215,140.024
6JX1kY1y5qEcHcq7B9gcya,"Making Today a Perfect Day - From ""Frozen Fever""","Idina Menzel,Kristen Bell,Cast of Frozen Fever",,301586,False,46,"Making Today a Perfect Day (From ""Frozen Fever"")",2015-01-01,0.653,0.508,0,-6.22,1,0.105,0.691,0.0,0.074,0.503,117.986
4UoYb2HJklHzXbVA5klJGt,Ring in the Season,"Kristen Bell,Idina Menzel,Josh Gad",,118833,False,44,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.392,0.426,6,-6.82,0,0.0386,0.686,1.35e-06,0.0984,0.422,70.886
0ZCDZQLx46QqygTTcj0HiZ,The Ballad of Flemmingrad,Jonathan Groff,,44453,False,37,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.589,0.267,2,-13.131,1,0.0449,0.936,2.73e-06,0.122,0.611,108.47
6YTcjfbKZQArfPzZ5tbTMZ,Ring in the Season (Reprise),Idina Menzel,,76125,False,37,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.34,0.0836,9,-12.937,1,0.0386,0.988,0.000298,0.101,0.203,171.64
1kEFzZpyfpgBYC0PnODx2F,That Time of Year,"Josh Gad,Idina Menzel,Kristen Bell,Cast - Olaf's Frozen Adventure",,183174,False,44,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.586,0.432,6,-6.531,1,0.0833,0.652,0.0,0.0916,0.805,129.1
1aMbN2wANDqAlRc7SHCs4Q,That Time of Year (Reprise),Josh Gad,,52676,False,35,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.267,0.111,1,-18.205,1,0.0425,0.934,4.74e-06,0.0881,0.184,82.216
6xsanHBuSwNCTESsldlB0o,When We're Together,"Idina Menzel,Kristen Bell,Josh Gad,Jonathan Groff",,170521,False,46,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.401,0.317,11,-8.672,1,0.0335,0.91,0.0,0.114,0.356,137.516
2bn5x7ElOKE3NSsBgZ2YNC,The Ballad of Flemmingrad (Traditional Version),Jonathan Groff,,186369,False,30,Olaf's Frozen Adventure (Original Soundtrack),2017-11-03,0.508,0.266,2,-11.875,1,0.0365,0.809,0.0,0.109,0.518,108.391
3PYgUmM7AzwGG6Qfurk0TP,Introduction,Christophe Beck,,59586,False,42,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.374,0.307,2,-13.095,1,0.0351,0.957,0.911,0.131,0.189,80.004
61HVbcNeRACZpyvHrc3AnD,All Is Found,Evan Rachel Wood,,125439,False,65,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.234,0.204,9,-12.319,0,0.0383,0.926,1.1e-05,0.092,0.194,85.495
4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,"Kristen Bell,Idina Menzel,Josh Gad,Jonathan Groff,Cast of Frozen 2",,209964,False,64,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.567,0.543,5,-4.485,1,0.0313,0.613,0.0,0.106,0.299,89.937
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,"Idina Menzel,AURORA",,194848,False,73,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.321,0.405,10,-8.533,0,0.0412,0.849,0.000544,0.138,0.274,146.072
1Tt7zr1yDbKbT8L4jzSZ74,When I Am Older,Josh Gad,,111452,False,65,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.754,0.326,8,-7.001,1,0.243,0.708,0.0,0.103,0.435,117.004
2lkUgZX55tVYY7u02zYH7x,Iduna's Scarf,"Christophe Beck,Cast of Frozen 2",,277171,False,40,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.124,0.0512,4,-17.201,1,0.039,0.971,0.302,0.0762,0.0355,80.058
1AHAYbZklQkUj7wgxhQPIo,Reindeer(s) Are Better Than People (Cont.),Jonathan Groff,,26370,False,28,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.546,0.0885,3,-21.804,1,0.441,0.855,0.0,0.166,0.311,118.505
7namdlOhbtsc8FvoSafOQt,Lost in the Woods,Jonathan Groff,,180762,False,64,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.366,0.478,8,-6.972,1,0.0277,0.695,8.91e-06,0.124,0.293,149.318
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,"Idina Menzel,Evan Rachel Wood",,260906,False,68,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.321,0.432,6,-7.071,1,0.03,0.726,9.08e-05,0.0607,0.172,123.304
1gilgPrTkkZTp09Xf8zCmK,The Next Right Thing,Kristen Bell,,216773,False,58,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.301,0.119,0,-14.256,0,0.0467,0.839,1.59e-05,0.385,0.146,166.965
6XuQJwADFpvgT9i7wPViJd,Reindeer Circle,Cantus,,100528,False,38,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.257,0.0634,7,-16.144,1,0.0422,0.95,0.941,0.112,0.107,36.892
0v622a7rlXRYcT6m3xwutU,"Into the Unknown - From ""Frozen 2""",Panic! At The Disco,,189132,False,0,"Into the Unknown (From ""Frozen 2"")",2019-11-04,0.482,0.83,1,-6.225,1,0.078,0.0273,0.0,0.208,0.305,117.003
5EeQQ8BVJTRkp1AIKJILGY,All Is Found - Kacey Musgraves Version,Kacey Musgraves,,183734,False,56,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.435,0.19,5,-13.573,1,0.029,0.954,7.12e-05,0.117,0.106,153.405
227zkOoNpqRrzEPxvVRiF5,Lost in the Woods - Weezer Version,Weezer,,185231,False,51,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.403,0.598,8,-5.73,1,0.0241,0.198,0.0,0.101,0.294,75.59
4na7Gwn4tqUCxScgHOWAip,All Is Found (Lullaby Ending) - Outtake,Evan Rachel Wood,,114040,False,52,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.355,0.142,9,-14.769,0,0.0393,0.924,0.0,0.0759,0.325,75.405
6YM4DsQki1UdQSrTGlanVH,Home - Outtake,Kristen Bell,,176865,False,47,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.706,0.424,2,-7.048,1,0.0354,0.725,0.0,0.0722,0.636,101.7
09MvGKcju2jf2ktxDa0s17,Unmeltable Me - Outtake,Josh Gad,,85306,False,46,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.685,0.435,0,-8.804,1,0.621,0.402,0.0,0.312,0.765,79.168
401xthyxSHv4raI9NCGgr3,Get This Right - Outtake,"Jonathan Groff,Kristen Bell",,226920,False,47,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.721,0.5,11,-7.17,0,0.151,0.0777,0.0,0.0629,0.445,98.49
6Rvh5eOFXDPAGAadIfsSLw,I Seek the Truth - Outtake,"Kristen Anderson-Lopez,Patti Murin",,241534,False,45,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),2019-11-15,0.49,0.305,0,-8.904,0,0.0337,0.88,0.0,0.149,0.249,72.059
0HU5JnVaKNTWf6GykV9Zn8,Circle of Life,"Carmen Twillie,Lebo M.",,239146,False,64,The Lion King,1994-01-01,0.402,0.391,10,-16.112,1,0.0405,0.0634,0.0,0.296,0.566,83.788
34nxgXFCPzDphUJGuRsn10,Be Prepared,"Jeremy Irons,Whoopi Goldberg,Cheech Marin,Jim Cummings",,220213,False,60,The Lion King,1994-01-01,0.699,0.417,9,-15.675,0,0.0914,0.269,0.0,0.1,0.366,121.862
0SccFtYdj75y6lL2OW10Cf,Steal The Show,Lauv,,192506,False,73,Elemental (Original Motion Picture Soundtrack),2023-06-16,0.618,0.462,7,-13.154,1,0.0328,0.332,0.000862,0.279,0.419,92.489
3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version","Kristen Bell,Santino Fontana",,124733,False,70,Frozen - Original Motion Picture Soundtrack / Deluxe Edition,2013-01-01,0.737,0.636,6,-6.308,0,0.0737,0.262,0.0,0.319,0.537,100.033
2stkLJ0JNcXkIRDNF3ld6c,You've Got a Friend in Me,Randy Newman,,124160,False,70,Toy Story (Original Motion Picture Soundtrack),1995-01-01,0.691,0.333,3,-12.135,1,0.0307,0.817,5.03e-06,0.285,0.472,115.845
0mIq6bZT7BfeJ7WG8duSMZ,This Wish - ANYUJIN Version,ANYUJIN,,205480,False,37,This Wish (ANYUJIN Version),2023-12-22,0.381,0.384,5,-9.182,1,0.0798,0.535,0.0,0.0907,0.271,182.265
1OnpQiFektClbYHy2qKPyN,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",Mandy Moore,,152333,False,38,Enrolados - Trilha Sonora Original,2010-01-01,0.676,0.422,4,-7.567,1,0.0305,0.0925,0.0,0.0897,0.437,108.04
2ouYvmVxhKfNR1LHrMLHqM,"Part of Your World - From ""The Little Mermaid""/Korean Soundtrack Version",DANIELLE,,214373,False,46,"Part of Your World (From ""The Little Mermaid""/Korean Soundtrack Version)",2023-05-17,0.382,0.177,6,-13.733,1,0.0423,0.914,0.0,0.108,0.309,81.708
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,Auli'i Cravalho,,163386,False,72,Moana - Original Motion Picture Soundtrack/Deluxe Edition,2016-11-18,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72
02JIdsrod3BYucThfUFDUX,Le Festin,"Camille,Michael Giacchino",,170786,False,63,Ratatouille (Original Motion Picture Soundtrack),2007-01-01,0.439,0.303,3,-10.839,1,0.0422,0.839,0.0,0.071,0.268,139.475
0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,"Anthony Gonzalez,Gael Garcia Bernal",,112205,False,67,Coco (Original Motion Picture Soundtrack),2017-11-10,0.62,0.497,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.021
6GbQiqNlpyy2SUNs7ztL7U,다 잊어 - Korean Version,Hye Na Park,,224200,False,21,Let It Go The Complete Set (From “Frozen”),2014-01-01,0.565,0.435,8,-6.782,1,0.0293,0.82,0.0,0.12,0.302,136.919
1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,,196853,False,69,Zootopia (Original Motion Picture Soundtrack),2016-02-12,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474
0XPsOSYzDJZJArevQNm2AR,Speechless (Full),Naomi Scott,,208800,False,67,Aladdin (Original Motion Picture Soundtrack),2019-05-22,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844
760jhRscwGbIIe1m1IIQpU,Surface Pressure,Jessica Darrow,,202226,False,70,Encanto (Original Motion Picture Soundtrack),2021-11-19,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088
08QaHlMPWuO5PUxjl61bXn,He's a Pirate,Klaus Badelt,,90426,False,63,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack),2003-07-22,0.465,0.687,10,-10.964,1,0.0495,0.0206,0.929,0.121,0.13,70.507
0C00u4unWaWvwurDaCXcrB,A Whole New World,"John Park,Lena Park",,177738,False,24,Aladdin (Korean Original Motion Picture Soundtrack),2019-05-24,0.371,0.323,0,-11.048,1,0.0357,0.477,0.0,0.107,0.108,121.978
7iocNjLrxPHLl8njgRlv5U,Married Life,Michael Giacchino,,250573,False,63,Up (Original Motion Picture Soundtrack),2009-01-01,0.278,0.0675,0,-20.946,1,0.04,0.97,0.732,0.0812,0.112,82.626
5gB2IrxOCX2j9bMnHKP38i,Life is a Highway,Rascal Flatts,,275640,False,73,Cars (Original Motion Picture Soundtrack),2006-01-01,0.562,0.934,5,-5.562,1,0.0607,0.00211,0.0,0.199,0.558,103.042
1v6svH1Fyx9C1nIt1mA2DT,All I Want,"Olivia Rodrigo,Disney",,177322,False,70,High School Musical: The Musical: The Series (Original Soundtrack),2020-01-10,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599
5DJgVGikMm9NKyJO2wvDF6,This Wish,"Ariana DeBose,Disney",,205480,False,58,Wish (Original Motion Picture Soundtrack),2023-11-17,0.48,0.425,5,-8.739,1,0.0635,0.435,0.0,0.0972,0.337,120.1
5J4pDyvjRrYfcgHetKjKSj,Part of Your World,"Jodi Benson,Disney",,195493,False,60,The Little Mermaid (Original Motion Picture Soundtrack),1997-01-01,0.348,0.132,5,-15.142,1,0.0389,0.914,0.000719,0.281,0.322,99.848
1JFJnf0yR1dVlGw9lUFcXT,Ga-Chi Noon-Sa-Ram Man-Dool-Rae?,"Si-Young Yoon,Ji-Min Lee,Ji Yoon Park",,208093,False,29,Gyeowool Wangguk (Original Motion Picture Soundtrack),2014-01-01,0.383,0.109,3,-15.573,1,0.0429,0.916,0.00154,0.238,0.19,79.348
0z51WGszzD4sLuP1kAK4I5,We Don't Talk About Bruno,"Eun-Ae Kang,Hoon We,Jung-Eun Yoo,Dan-Woo Lin,Bo-Na Kim,Yon-Ji Ham,Encanto - Cast",,216120,False,19,Encanto (Korean Original Motion Picture Soundtrack),2021-11-19,0.554,0.465,0,-8.29,0,0.148,0.395,0.0,0.144,0.85,205.963
6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version","Mandy Moore,Zachary Levi",,224240,False,69,Tangled,2010-01-01,0.243,0.139,5,-14.392,1,0.0308,0.83,0.0,0.0725,0.169,91.994
2bwSCIuNtVrQPVddCi8sOW,Where You Are,"Christopher Jackson,Rachel House,Nicole Scherzinger,Auli'i Cravalho,Louise Bush",,210320,False,69,Moana - Original Motion Picture Soundtrack/Deluxe Edition,2016-11-18,0.707,0.656,4,-9.279,1,0.173,0.743,0.0,0.172,0.748,118.037
3c1ItvzDDDpmDgLH9SIUp4,Immortals,Fall Out Boy,,195026,False,62,Big Hero 6 (Original Motion Picture Soundtrack),2014-10-31,0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025
4Up9bBnFvXx7RSqcCbdq6Q,Remember Me - Jong Shin Yoon Version,Yoon Jong Shin,,193013,False,17,Coco (Original Motion Picture Soundtrack),2018-01-19,0.433,0.397,9,-10.328,1,0.0371,0.682,0.0,0.148,0.431,85.907
1Ax4TwJilXtjlUZIKtFJ9Z,Beauty and the Beast,"Ariana Grande,John Legend",,227933,False,7,Beauty and the Beast (Original Motion Picture Soundtrack),2017-04-19,0.517,0.545,6,-7.095,1,0.028,0.125,0.0,0.106,0.244,81.36
1XHc1VYAdV3iwLDpMbLNEy,I'm A Star,"Wish - Cast,Disney",,174786,False,56,Wish (Original Motion Picture Soundtrack),2023-11-17,0.764,0.702,0,-7.412,1,0.25,0.176,0.0,0.0259,0.717,109.957
4Y8vb1uy9IjM2V1hqvrAid,You'll Be In My Heart,Phil Collins,,256733,False,67,Tarzan - Original Motion Picture Soundtrack,1999-05-18,0.568,0.748,8,-6.538,1,0.0299,0.0627,2.13e-06,0.0947,0.647,96.588
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,,174120,False,63,Hannah Montana,2006-01-01,0.676,0.861,1,-3.645,1,0.0501,0.0512,0.0,0.0613,0.681,124.031
3x3LDwksbVDJW0P1dAmX4u,How Far I'll Go - Alessia Cara Version,Alessia Cara,,175506,False,32,Moana (Original Motion Picture Soundtrack),2017-01-13,0.31,0.54,9,-9.629,1,0.346,0.163,0.000133,0.0713,0.147,181.344
2AILbz83cBnrAMAG06rZts,Reflection,"Lea Salonga,Disney",,146760,False,64,Mulan (Original Soundtrack),1998-01-01,0.255,0.174,9,-19.217,1,0.0379,0.805,0.00911,0.335,0.0829,80.707
4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,"4*TOWN (From Disney and Pixar’s Turning Red),Jordan Fisher,Finneas O'Connell,Topher Ngo,Grayson Villanueva,Josh Levi",,160946,False,65,Turning Red (Original Motion Picture Soundtrack),2022-03-11,0.905,0.631,9,-10.06,0,0.177,0.129,0.0,0.101,0.751,105.026
2ldoyUu1SRf96pQ6G5n3gY,"You're Welcome - From ""Moana""/Soundtrack Version",Dwayne Johnson,,164866,False,66,Disney Summer Songs,2021-05-28,0.785,0.737,5,-7.094,1,0.268,0.271,0.0,0.0391,0.69,135.236
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,,196519,False,69,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022-10-28,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115
3gy8PSkBSyvPyWZazgQn0F,"Loyal Brave True - From ""Mulan""",Christina Aguilera,,166199,False,50,"Loyal Brave True (From ""Mulan"")",2020-03-06,0.59,0.388,5,-9.288,0,0.033,0.603,0.0,0.107,0.506,142.961
0D1OY0M5A0qD5HGBvFmFid,Go the Distance,"Roger Bart,Disney",,194160,False,65,Hercules (Original Motion Picture Soundtrack),1997-01-01,0.275,0.126,9,-17.077,1,0.033,0.878,0.000872,0.0791,0.211,88.206
3qxzozdGFaBxQ0X4HkrMr0,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""","Olivia Rodrigo,Disney",,174380,False,58,"The Rose Song [From ""High School Musical: The Musical: The Series (Season 2)""]",2021-06-18,0.437,0.372,5,-9.0,1,0.0373,0.784,0.0,0.107,0.439,141.786
4qqfI5oNO53a6W7nWfutKH,Under the Sea,"Samuel E. Wright,Disney",,195146,False,59,The Little Mermaid (Original Motion Picture Soundtrack),1997-01-01,0.68,0.463,5,-15.289,1,0.168,0.724,0.0,0.0985,0.846,99.662
7LSeTkhwjJZFBnjvkTWfBg,Welcome To Rosas,"Ariana DeBose,Wish - Cast,Disney",,147946,False,56,Wish (Original Motion Picture Soundtrack),2023-11-17,0.492,0.726,9,-5.725,1,0.259,0.407,0.0,0.0865,0.937,172.258
4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,"Chorus - Hercules,Lillias White,Cheryl Freeman,LaChanze,Roz Ryan,Vaneese Thomas,Tawatha Agee,Disney",,140573,False,62,Hercules (Original Motion Picture Soundtrack),1997-01-01,0.474,0.82,0,-7.699,1,0.243,0.493,0.0,0.0978,0.697,164.718
1zSKtBze2IReYU44W0lDzd,Can You Feel the Love Tonight,"Beyoncé,Childish Gambino,Billy Eichner,Seth Rogen",,182613,False,56,The Lion King (Original Motion Picture Soundtrack),2019-07-11,0.337,0.331,5,-10.16,1,0.0385,0.657,0.0,0.085,0.35,103.203
4U9CF27YlwHRtUGKUzhUTT,A Whole New World (End Title),"ZAYN,Zhavia",,242956,False,56,Aladdin (Original Motion Picture Soundtrack),2019-05-22,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508
5yyqx4brn6Bm9U1Rj9ENnz,"Touch The Sky - From ""Brave""/Soundtrack",Julie Fowlis,,151400,False,62,Brave,2012-01-01,0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013
7IpjLB2CpW4fSNb5dyImjD,Friend Like Me,Chung Sung Hwa,,155531,False,14,Aladdin (Korean Original Motion Picture Soundtrack),2019-05-24,0.663,0.748,2,-5.756,1,0.102,0.0763,0.0,0.0803,0.579,97.401
